OpenTime,hour,minute,day,month,year,open,high,low,close,volume
2023-01-03 05:30:00,5,30,3,1,2023,11.162,11.162,11.147,11.157,16171.0
2023-01-03 05:31:00,5,31,3,1,2023,11.157,11.165,11.136,11.136,35787.0
2023-01-03 05:32:00,5,32,3,1,2023,11.135,11.14,11.114,11.127,35290.0
2023-01-03 05:33:00,5,33,3,1,2023,11.127,11.131,11.107,11.11,18208.0
2023-01-03 05:34:00,5,34,3,1,2023,11.11,11.115,11.103,11.105,9500.0
2023-01-03 05:35:00,5,35,3,1,2023,11.106,11.119,11.106,11.117,12100.0
2023-01-03 05:36:00,5,36,3,1,2023,11.119,11.131,11.119,11.127,10703.0
2023-01-03 05:37:00,5,37,3,1,2023,11.128,11.14,11.128,11.134,15480.0
2023-01-03 05:38:00,5,38,3,1,2023,11.137,11.147,11.136,11.145,7437.0
2023-01-03 05:39:00,5,39,3,1,2023,11.145,11.154,11.144,11.148,5279.0
2023-01-03 05:40:00,5,40,3,1,2023,11.149,11.152,11.144,11.148,4588.0
2023-01-03 05:41:00,5,41,3,1,2023,11.147,11.147,11.137,11.143,4813.0
2023-01-03 05:42:00,5,42,3,1,2023,11.142,11.15,11.142,11.149,2321.0
2023-01-03 05:43:00,5,43,3,1,2023,11.148,11.153,11.137,11.137,7743.0
2023-01-03 05:44:00,5,44,3,1,2023,11.136,11.146,11.134,11.145,3708.0
2023-01-03 05:45:00,5,45,3,1,2023,11.146,11.15,11.145,11.148,1642.0
2023-01-03 05:46:00,5,46,3,1,2023,11.147,11.147,11.145,11.145,949.0
2023-01-03 05:47:00,5,47,3,1,2023,11.145,11.15,11.145,11.148,2263.0
2023-01-03 05:48:00,5,48,3,1,2023,11.149,11.151,11.147,11.147,2496.0
2023-01-03 05:49:00,5,49,3,1,2023,11.146,11.146,11.135,11.137,3935.0
2023-01-03 05:50:00,5,50,3,1,2023,11.136,11.14,11.136,11.139,1784.0
2023-01-03 05:51:00,5,51,3,1,2023,11.139,11.139,11.138,11.138,741.0
2023-01-03 05:52:00,5,52,3,1,2023,11.138,11.138,11.118,11.119,9107.0
2023-01-03 05:53:00,5,53,3,1,2023,11.119,11.123,11.109,11.123,8787.0
2023-01-03 05:54:00,5,54,3,1,2023,11.123,11.125,11.118,11.124,3005.0
