OpenTime,hour,minute,day,month,year,open,high,low,close,volume
2023-01-03 05:30:00,5,30,3,1,2023,245.06,245.07,244.72,244.94,8227.04
2023-01-03 05:31:00,5,31,3,1,2023,244.95,245.01,244.77,244.85,1949.92
2023-01-03 05:32:00,5,32,3,1,2023,244.83,245.0,244.82,244.98,1812.77
2023-01-03 05:33:00,5,33,3,1,2023,244.97,245.11,244.93,244.93,1115.14
2023-01-03 05:34:00,5,34,3,1,2023,244.93,245.07,244.88,245.01,840.24
2023-01-03 05:35:00,5,35,3,1,2023,245.0,245.1,244.97,245.03,970.76
2023-01-03 05:36:00,5,36,3,1,2023,245.02,245.17,244.96,245.17,997.16
2023-01-03 05:37:00,5,37,3,1,2023,245.17,245.34,245.09,245.3,1279.95
2023-01-03 05:38:00,5,38,3,1,2023,245.3,245.44,245.22,245.44,556.97
2023-01-03 05:39:00,5,39,3,1,2023,245.43,245.62,245.43,245.56,1006.53
2023-01-03 05:40:00,5,40,3,1,2023,245.56,245.57,245.47,245.56,612.35
2023-01-03 05:41:00,5,41,3,1,2023,245.56,245.57,245.49,245.55,366.08
2023-01-03 05:42:00,5,42,3,1,2023,245.55,245.69,245.52,245.55,664.17
2023-01-03 05:43:00,5,43,3,1,2023,245.54,245.58,245.48,245.53,469.92
2023-01-03 05:44:00,5,44,3,1,2023,245.51,245.61,245.5,245.6,537.94
2023-01-03 05:45:00,5,45,3,1,2023,245.6,245.6,245.56,245.59,306.81
2023-01-03 05:46:00,5,46,3,1,2023,245.58,245.68,245.58,245.68,399.37
2023-01-03 05:47:00,5,47,3,1,2023,245.67,245.77,245.61,245.75,959.66
2023-01-03 05:48:00,5,48,3,1,2023,245.76,245.8,245.7,245.79,376.38
2023-01-03 05:49:00,5,49,3,1,2023,245.78,245.79,245.68,245.72,540.99
2023-01-03 05:50:00,5,50,3,1,2023,245.72,245.72,245.63,245.64,931.99
2023-01-03 05:51:00,5,51,3,1,2023,245.63,245.64,245.56,245.57,700.02
2023-01-03 05:52:00,5,52,3,1,2023,245.57,245.57,245.46,245.46,1149.71
2023-01-03 05:53:00,5,53,3,1,2023,245.46,245.49,245.29,245.46,1011.09
2023-01-03 05:54:00,5,54,3,1,2023,245.45,245.48,245.41,245.42,97.97
2023-01-03 05:55:00,5,55,3,1,2023,245.4,245.44,245.4,245.4,330.45
2023-01-03 05:56:00,5,56,3,1,2023,245.4,245.44,245.37,245.43,217.3
2023-01-03 05:57:00,5,57,3,1,2023,245.44,245.46,245.42,245.42,224.7
2023-01-03 05:58:00,5,58,3,1,2023,245.42,245.48,245.42,245.45,160.47
2023-01-03 05:59:00,5,59,3,1,2023,245.45,245.48,245.4,245.41,208.46
2023-01-03 06:00:00,6,0,3,1,2023,245.4,245.48,245.39,245.48,489.67
2023-01-03 06:01:00,6,1,3,1,2023,245.49,245.59,245.48,245.59,599.06
2023-01-03 06:02:00,6,2,3,1,2023,245.6,245.68,245.59,245.68,429.47
2023-01-03 06:03:00,6,3,3,1,2023,245.68,245.83,245.67,245.82,669.27
2023-01-03 06:04:00,6,4,3,1,2023,245.82,245.89,245.75,245.88,383.02
2023-01-03 06:05:00,6,5,3,1,2023,245.88,245.89,245.85,245.86,210.65
2023-01-03 06:06:00,6,6,3,1,2023,245.87,245.87,245.77,245.8,501.12
2023-01-03 06:07:00,6,7,3,1,2023,245.82,245.89,245.8,245.89,559.95
2023-01-03 06:08:00,6,8,3,1,2023,245.88,245.91,245.83,245.84,498.66
2023-01-03 06:09:00,6,9,3,1,2023,245.84,245.87,245.74,245.76,1366.68
2023-01-03 06:10:00,6,10,3,1,2023,245.76,245.83,245.74,245.8,928.27
2023-01-03 06:11:00,6,11,3,1,2023,245.8,245.83,245.73,245.76,489.92
2023-01-03 06:12:00,6,12,3,1,2023,245.78,245.91,245.78,245.91,359.16
2023-01-03 06:13:00,6,13,3,1,2023,245.91,245.96,245.87,245.9,631.75
2023-01-03 06:14:00,6,14,3,1,2023,245.89,245.9,245.8,245.88,684.51
2023-01-03 06:15:00,6,15,3,1,2023,245.89,245.9,245.84,245.84,184.37
2023-01-03 06:16:00,6,16,3,1,2023,245.85,245.89,245.84,245.88,115.68
2023-01-03 06:17:00,6,17,3,1,2023,245.89,245.97,245.88,245.91,581.17
2023-01-03 06:18:00,6,18,3,1,2023,245.92,245.94,245.84,245.85,436.67
2023-01-03 06:19:00,6,19,3,1,2023,245.85,245.86,245.83,245.84,143.46
2023-01-03 06:20:00,6,20,3,1,2023,245.84,245.87,245.8,245.81,356.59
2023-01-03 06:21:00,6,21,3,1,2023,245.8,245.87,245.8,245.83,332.03
2023-01-03 06:22:00,6,22,3,1,2023,245.82,245.85,245.8,245.85,224.0
2023-01-03 06:23:00,6,23,3,1,2023,245.85,245.87,245.69,245.69,939.98
2023-01-03 06:24:00,6,24,3,1,2023,245.69,245.77,245.69,245.73,279.15
2023-01-03 06:25:00,6,25,3,1,2023,245.73,245.77,245.71,245.77,254.95
2023-01-03 06:26:00,6,26,3,1,2023,245.76,245.76,245.72,245.74,291.96
2023-01-03 06:27:00,6,27,3,1,2023,245.74,245.85,245.7,245.84,723.44
2023-01-03 06:28:00,6,28,3,1,2023,245.84,245.84,245.8,245.83,118.93
2023-01-03 06:29:00,6,29,3,1,2023,245.82,245.82,245.66,245.7,381.69
2023-01-03 06:30:00,6,30,3,1,2023,245.69,245.69,245.51,245.63,1565.37
2023-01-03 06:31:00,6,31,3,1,2023,245.62,245.65,245.62,245.65,111.0
2023-01-03 06:32:00,6,32,3,1,2023,245.64,245.64,245.54,245.58,218.52
2023-01-03 06:33:00,6,33,3,1,2023,245.59,245.61,245.56,245.56,256.61
2023-01-03 06:34:00,6,34,3,1,2023,245.56,245.63,245.56,245.63,109.96
2023-01-03 06:35:00,6,35,3,1,2023,245.62,245.62,245.57,245.58,172.03
2023-01-03 06:36:00,6,36,3,1,2023,245.58,245.58,245.42,245.44,541.91
2023-01-03 06:37:00,6,37,3,1,2023,245.43,245.47,245.42,245.43,221.84
2023-01-03 06:38:00,6,38,3,1,2023,245.43,245.48,245.42,245.44,297.16
2023-01-03 06:39:00,6,39,3,1,2023,245.43,245.44,245.39,245.4,144.18
2023-01-03 06:40:00,6,40,3,1,2023,245.4,245.4,245.36,245.38,162.29
2023-01-03 06:41:00,6,41,3,1,2023,245.38,245.43,245.33,245.35,477.43
2023-01-03 06:42:00,6,42,3,1,2023,245.35,245.4,245.3,245.3,205.01
2023-01-03 06:43:00,6,43,3,1,2023,245.3,245.38,245.3,245.32,175.95
2023-01-03 06:44:00,6,44,3,1,2023,245.33,245.35,245.32,245.33,128.58
2023-01-03 06:45:00,6,45,3,1,2023,245.32,245.34,245.3,245.31,478.11
2023-01-03 06:46:00,6,46,3,1,2023,245.32,245.32,245.22,245.26,182.03
2023-01-03 06:47:00,6,47,3,1,2023,245.27,245.32,245.26,245.31,293.68
2023-01-03 06:48:00,6,48,3,1,2023,245.3,245.3,245.21,245.21,286.79
2023-01-03 06:49:00,6,49,3,1,2023,245.21,245.22,245.0,245.02,653.07
2023-01-03 06:50:00,6,50,3,1,2023,245.01,245.06,244.92,245.02,931.29
2023-01-03 06:51:00,6,51,3,1,2023,245.02,245.03,244.91,244.99,859.0
2023-01-03 06:52:00,6,52,3,1,2023,245.0,245.0,244.89,244.93,631.76
2023-01-03 06:53:00,6,53,3,1,2023,244.95,245.16,244.92,244.95,1755.85
2023-01-03 06:54:00,6,54,3,1,2023,244.95,244.95,244.65,244.89,2391.84
2023-01-03 06:55:00,6,55,3,1,2023,244.89,245.15,244.81,245.11,1816.5
2023-01-03 06:56:00,6,56,3,1,2023,245.12,245.14,245.09,245.13,600.22
2023-01-03 06:57:00,6,57,3,1,2023,245.14,245.18,245.12,245.17,332.36
2023-01-03 06:58:00,6,58,3,1,2023,245.16,245.16,244.98,244.98,558.08
2023-01-03 06:59:00,6,59,3,1,2023,244.98,245.09,244.93,245.04,613.86
2023-01-03 07:00:00,7,0,3,1,2023,245.03,245.04,244.63,244.82,4781.43
2023-01-03 07:01:00,7,1,3,1,2023,244.82,244.88,244.73,244.78,477.19
2023-01-03 07:02:00,7,2,3,1,2023,244.77,244.83,244.7,244.83,957.9
2023-01-03 07:03:00,7,3,3,1,2023,244.82,245.18,244.82,245.18,1940.57
2023-01-03 07:04:00,7,4,3,1,2023,245.18,245.25,245.15,245.22,848.68
2023-01-03 07:05:00,7,5,3,1,2023,245.21,245.22,245.1,245.1,542.27
2023-01-03 07:06:00,7,6,3,1,2023,245.11,245.12,245.06,245.08,299.51
2023-01-03 07:07:00,7,7,3,1,2023,245.08,245.08,245.03,245.04,86.68
2023-01-03 07:08:00,7,8,3,1,2023,245.04,245.06,244.96,244.96,249.53
2023-01-03 07:09:00,7,9,3,1,2023,244.96,244.97,244.77,244.87,1448.99
2023-01-03 07:10:00,7,10,3,1,2023,244.87,244.97,244.83,244.97,632.14
2023-01-03 07:11:00,7,11,3,1,2023,244.96,245.04,244.94,245.03,1213.7
2023-01-03 07:12:00,7,12,3,1,2023,245.04,245.18,244.99,244.99,1418.82
2023-01-03 07:13:00,7,13,3,1,2023,245.0,245.0,244.99,245.0,137.34
2023-01-03 07:14:00,7,14,3,1,2023,245.0,245.12,244.99,245.12,656.24
2023-01-03 07:15:00,7,15,3,1,2023,245.12,245.14,245.03,245.04,479.82
2023-01-03 07:16:00,7,16,3,1,2023,245.04,245.05,244.94,244.95,162.87
2023-01-03 07:17:00,7,17,3,1,2023,244.95,244.97,244.88,244.96,926.87
2023-01-03 07:18:00,7,18,3,1,2023,244.96,244.99,244.96,244.99,51.81
2023-01-03 07:19:00,7,19,3,1,2023,244.99,245.02,244.94,244.94,162.62
2023-01-03 07:20:00,7,20,3,1,2023,244.95,244.95,244.89,244.91,402.29
2023-01-03 07:21:00,7,21,3,1,2023,244.91,245.01,244.91,244.99,469.34
2023-01-03 07:22:00,7,22,3,1,2023,244.98,245.02,244.98,245.0,244.56
2023-01-03 07:23:00,7,23,3,1,2023,245.01,245.04,245.0,245.04,174.58
2023-01-03 07:24:00,7,24,3,1,2023,245.04,245.04,244.95,244.98,541.55
2023-01-03 07:25:00,7,25,3,1,2023,244.99,244.99,244.92,244.96,285.56
2023-01-03 07:26:00,7,26,3,1,2023,244.97,244.97,244.86,244.91,732.43
2023-01-03 07:27:00,7,27,3,1,2023,244.92,245.18,244.92,245.16,1358.16
2023-01-03 07:28:00,7,28,3,1,2023,245.16,245.24,245.13,245.24,797.07
2023-01-03 07:29:00,7,29,3,1,2023,245.23,245.31,245.18,245.21,973.54
2023-01-03 07:30:00,7,30,3,1,2023,245.2,245.21,245.1,245.21,631.99
2023-01-03 07:31:00,7,31,3,1,2023,245.2,245.2,245.19,245.2,162.66
2023-01-03 07:32:00,7,32,3,1,2023,245.2,245.35,245.2,245.33,771.6
2023-01-03 07:33:00,7,33,3,1,2023,245.34,245.48,245.3,245.45,519.94
2023-01-03 07:34:00,7,34,3,1,2023,245.45,245.46,245.39,245.44,147.06
2023-01-03 07:35:00,7,35,3,1,2023,245.43,245.44,245.33,245.36,619.02
2023-01-03 07:36:00,7,36,3,1,2023,245.37,245.4,245.31,245.32,264.86
2023-01-03 07:37:00,7,37,3,1,2023,245.34,245.37,245.33,245.34,160.65
2023-01-03 07:38:00,7,38,3,1,2023,245.34,245.34,245.3,245.34,222.61
2023-01-03 07:39:00,7,39,3,1,2023,245.34,245.35,245.3,245.31,119.4
2023-01-03 07:40:00,7,40,3,1,2023,245.3,245.31,245.3,245.3,209.79
2023-01-03 07:41:00,7,41,3,1,2023,245.3,245.31,245.27,245.31,286.92
2023-01-03 07:42:00,7,42,3,1,2023,245.31,245.37,245.3,245.32,184.6
2023-01-03 07:43:00,7,43,3,1,2023,245.32,245.44,245.31,245.44,172.01
2023-01-03 07:44:00,7,44,3,1,2023,245.43,245.5,245.43,245.47,521.43
2023-01-03 07:45:00,7,45,3,1,2023,245.48,245.48,245.37,245.42,481.64
2023-01-03 07:46:00,7,46,3,1,2023,245.42,245.42,245.36,245.36,246.33
2023-01-03 07:47:00,7,47,3,1,2023,245.36,245.37,245.36,245.37,103.62
2023-01-03 07:48:00,7,48,3,1,2023,245.36,245.37,245.34,245.35,134.83
2023-01-03 07:49:00,7,49,3,1,2023,245.35,245.37,245.35,245.37,187.92
